Accident_ID,Accident_Date,Year,Month,Province,District,Road_Type,Intersection_Type,Time_of_Day,Accident_Severity,Weather_Condition,Road_Surface,Vehicle_Type,Speed_Zone,Driver_Gender,Number_of_Vehicles,Number_of_Casualties
1575,2024-02-08,2024,2,Koshi,Jhapa,Highway,Curve,Night,Damage Only,Cloudy,Wet,Jeep,40,Female,1.0,2.0
1576,2023-01-30,2023,1,Lumbini,Kalikot,Highway,Junction,Night,Minor Injury,Rain,Wet,Car,40,Female,3.0,1.0
1577,2023-06-29,2023,6,Koshi,Jhapa,Rural,Roundabout,Day,Serious Injury,Clear,Wet,Bus,80,Other,1.0,22.0
1578,2026-02-14,2026,2,Koshi,Kaski,Urban,Straight,Night,Fatal,Rain,Wet,Microbus,70,Female,1.0,22.0
1579,2025-03-09,2025,3,Gandaki,Kanchanpur,Urban,Roundabout,Day,Minor Injury,Cloudy,Wet,Scooter,80,Female,1.0,1.0
1580,2024-02-01,2024,2,Gandaki,Chitwan,Rural,Roundabout,Night,Minor Injury,Clear,Slippery,Car,40,Male,1.0,3.0
1581,2023-02-27,2023,2,Koshi,Tanahun,Highway,Curve,Night,Minor Injury,Cloudy,Wet,Jeep,80,Male,1.0,2.0
1582,2025-10-06,2025,10,Bagmati,Sunsari,Feeder,Junction,Night,Damage Only,Cloudy,Wet,Truck,100,Male,1.0,2.0
1583,2025-01-31,2025,1,Bagmati,Dang,Highway,Curve,Morning,Serious Injury,Cloudy,Wet,Scooter,30,Female,3.0,2.0
1584,2025-05-26,2025,5,Bagmati,Dang,Highway,Junction,Night,Damage Only,Fog,Slippery,Jeep,80,Male,3.0,2.0
1585,2026-03-13,2026,3,Koshi,Parsa,Highway,Straight,Morning,Fatal,Rain,Slippery,Bus,80,Other,1.0,16.0
1586,2023-12-18,2023,12,Gandaki,Rautahat,Highway,Curve,Day,Minor Injury,Clear,Slippery,Truck,50,Other,2.0,3.0
1587,2025-10-02,2025,10,Gandaki,Rupandehi,Feeder,Junction,Day,Serious Injury,Rain,Dry,Truck,30,Male,1.0,1.0
1588,2024-05-14,2024,5,Koshi,Rautahat,Rural,Straight,Morning,Fatal,Fog,Dry,Scooter,40,Female,3.0,4.0
1589,2025-09-30,2025,9,Karnali,Kanchanpur,Urban,Roundabout,Day,Serious Injury,Cloudy,Wet,Microbus,60,Other,2.0,18.0
1590,2023-01-17,2023,1,Karnali,Parsa,Feeder,Junction,Night,Minor Injury,Rain,Dry,Jeep,100,Male,1.0,2.0
1591,2024-12-03,2024,12,Bagmati,Rupandehi,Urban,Roundabout,Night,Fatal,Rain,Slippery,Truck,30,Male,2.0,2.0
1592,2023-04-06,2023,4,Madhesh,Chitwan,Highway,Roundabout,Morning,Serious Injury,Rain,Dry,Bus,30,Other,1.0,8.0
1593,2024-02-13,2024,2,Madhesh,Bara,Rural,Roundabout,Evening,Serious Injury,Cloudy,Wet,Jeep,80,Male,3.0,3.0
1594,2025-08-25,2025,8,Lumbini,Rautahat,Rural,Junction,Night,Serious Injury,Rain,Dry,Scooter,50,Other,1.0,1.0
1595,2024-02-14,2024,2,Koshi,Bara,Rural,Junction,Evening,Fatal,Cloudy,Wet,Microbus,30,Male,2.0,20.0
1596,2023-04-18,2023,4,Karnali,Bhaktapur,Rural,Roundabout,Morning,Fatal,Rain,Dry,Jeep,40,Other,2.0,3.0
1597,2024-09-09,2024,9,Gandaki,Jhapa,Highway,Curve,Night,Fatal,Rain,Slippery,Scooter,80,Male,1.0,1.0
1598,2026-03-26,2026,3,Bagmati,Lamjung,Urban,Curve,Night,Fatal,Cloudy,Dry,Microbus,30,Male,2.0,10.0
1599,2024-12-18,2024,12,Karnali,Rautahat,Urban,Curve,Day,Damage Only,Rain,Dry,Bus,40,Female,2.0,20.0
1600,2023-03-03,2023,3,Lumbini,Rautahat,Feeder,Roundabout,Night,Damage Only,Cloudy,Wet,Truck,80,Other,2.0,2.0
1601,2024-03-22,2024,3,Madhesh,Parsa,Feeder,Straight,Night,Fatal,Rain,Dry,Bus,100,Other,1.0,21.0
1602,2025-11-11,2025,11,Karnali,Banke,Rural,Curve,Night,Serious Injury,Cloudy,Wet,Bus,30,Other,1.0,21.0
1603,2025-12-31,2025,12,Koshi,Gorkha,Rural,Roundabout,Night,Minor Injury,Cloudy,Wet,Motorbike,50,Other,2.0,4.0
1604,2023-10-17,2023,10,Bagmati,Banke,Highway,Curve,Night,Minor Injury,Rain,Wet,Scooter,50,Male,2.0,3.0
1605,2025-10-26,2025,10,Bagmati,Sunsari,Urban,Straight,Evening,Minor Injury,Fog,Slippery,Motorbike,100,Male,3.0,3.0
1606,2024-10-28,2024,10,Koshi,Morang,Highway,Straight,Night,Serious Injury,Rain,Wet,Car,50,Male,2.0,4.0
1607,2025-12-21,2025,12,Gandaki,Ilam,Feeder,Straight,Night,Serious Injury,Cloudy,Wet,Scooter,100,Female,3.0,3.0
1608,2025-02-23,2025,2,Madhesh,Lamjung,Rural,Junction,Night,Damage Only,Rain,Dry,Bus,60,Female,2.0,17.0
1609,2024-12-24,2024,12,Gandaki,Dailekh,Feeder,Straight,Day,Damage Only,Rain,Wet,Truck,100,Other,2.0,3.0
1610,2024-02-19,2024,2,Sudurpashchim,Banke,Feeder,Straight,Night,Serious Injury,Cloudy,Slippery,Microbus,60,Male,2.0,21.0
1611,2025-10-26,2025,10,Koshi,Kapilvastu,Feeder,Curve,Evening,Serious Injury,Cloudy,Dry,Microbus,40,Other,1.0,18.0
1612,2024-06-06,2024,6,Karnali,Lalitpur,Urban,Straight,Evening,Minor Injury,Rain,Wet,Truck,70,Male,2.0,1.0
1613,2023-12-26,2023,12,Madhesh,Morang,Urban,Straight,Night,Fatal,Cloudy,Dry,Car,50,Male,2.0,1.0
1614,2023-03-12,2023,3,Madhesh,Lalitpur,Urban,Junction,Night,Fatal,Rain,Wet,Truck,100,Male,2.0,1.0
1615,2026-01-08,2026,1,Lumbini,Lalitpur,Feeder,Curve,Night,Minor Injury,Rain,Dry,Car,60,Female,3.0,1.0
1616,2025-05-03,2025,5,Sudurpashchim,Chitwan,Urban,Roundabout,Day,Damage Only,Rain,Slippery,Microbus,80,Female,1.0,21.0
1617,2025-07-20,2025,7,Karnali,Bhaktapur,Feeder,Curve,Night,Minor Injury,Rain,Slippery,Motorbike,50,Other,1.0,3.0
1618,2025-06-25,2025,6,Gandaki,Banke,Feeder,Curve,Night,Minor Injury,Rain,Wet,Car,50,Female,3.0,3.0
1619,2023-07-31,2023,7,Lumbini,Jumla,Highway,Curve,Night,Serious Injury,Rain,Wet,Car,60,Other,3.0,4.0
1620,2025-02-20,2025,2,Karnali,Banke,Feeder,Junction,Evening,Damage Only,Rain,Wet,Car,50,Female,2.0,5.0
1621,2023-03-03,2023,3,Gandaki,Chitwan,Feeder,Curve,Night,Serious Injury,Clear,Wet,Microbus,30,Female,2.0,23.0
1622,2024-01-07,2024,1,Koshi,Chitwan,Highway,Curve,Night,Fatal,Cloudy,Wet,Bus,60,Female,1.0,15.0
1623,2023-09-18,2023,9,Koshi,Tanahun,Feeder,Straight,Night,Serious Injury,Rain,Slippery,Car,50,Male,2.0,4.0
1624,2023-07-12,2023,7,Koshi,Kathmandu,Highway,Junction,Night,Minor Injury,Rain,Dry,Car,70,Female,3.0,4.0
1625,2023-04-18,2023,4,Koshi,Dang,Urban,Straight,Morning,Serious Injury,Rain,Slippery,Motorbike,80,Female,3.0,1.0
1626,2024-03-31,2024,3,Lumbini,Dang,Urban,Straight,Evening,Damage Only,Rain,Wet,Scooter,40,Male,1.0,4.0
1627,2025-08-07,2025,8,Lumbini,Kaski,Urban,Junction,Night,Serious Injury,Rain,Dry,Scooter,50,Male,1.0,1.0
1628,2026-02-16,2026,2,Koshi,Gorkha,Feeder,Straight,Night,Damage Only,Rain,Wet,Jeep,30,Other,2.0,1.0
1629,2025-03-16,2025,3,Sudurpashchim,Sunsari,Feeder,Junction,Night,Minor Injury,Rain,Slippery,Jeep,30,Other,3.0,3.0
1630,2023-07-28,2023,7,Lumbini,Lalitpur,Urban,Junction,Evening,Damage Only,Rain,Wet,Motorbike,100,Other,3.0,2.0
1631,2024-10-22,2024,10,Madhesh,Kapilvastu,Feeder,Junction,Evening,Minor Injury,Fog,Slippery,Car,80,Other,3.0,1.0
1632,2024-12-13,2024,12,Madhesh,Bhaktapur,Feeder,Roundabout,Night,Damage Only,Cloudy,Dry,Microbus,30,Other,2.0,18.0
1633,2025-12-14,2025,12,Koshi,Tanahun,Highway,Straight,Night,Damage Only,Cloudy,Slippery,Bus,80,Other,1.0,17.0
1634,2025-06-19,2025,6,Bagmati,Doti,Highway,Curve,Day,Fatal,Cloudy,Wet,Jeep,70,Other,3.0,5.0
1635,2023-11-03,2023,11,Koshi,Jumla,Rural,Junction,Evening,Minor Injury,Fog,Dry,Jeep,30,Male,1.0,5.0
1636,2026-02-12,2026,2,Gandaki,Kanchanpur,Rural,Roundabout,Morning,Serious Injury,Cloudy,Slippery,Microbus,50,Male,2.0,12.0
1637,2025-11-29,2025,11,Koshi,Kapilvastu,Urban,Straight,Evening,Serious Injury,Rain,Dry,Motorbike,70,Female,2.0,4.0
1638,2023-01-27,2023,1,Gandaki,Bhaktapur,Highway,Junction,Morning,Minor Injury,Rain,Slippery,Microbus,30,Other,1.0,19.0
1639,2025-12-30,2025,12,Madhesh,Sarlahi,Urban,Junction,Night,Damage Only,Cloudy,Wet,Bus,100,Male,1.0,14.0
1640,2025-12-08,2025,12,Sudurpashchim,Chitwan,Rural,Junction,Night,Minor Injury,Fog,Slippery,Scooter,40,Male,2.0,3.0
1641,2025-01-19,2025,1,Sudurpashchim,Morang,Feeder,Roundabout,Night,Serious Injury,Rain,Wet,Car,70,Female,3.0,5.0
1642,2023-12-27,2023,12,Koshi,Achham,Highway,Junction,Day,Fatal,Rain,Wet,Jeep,40,Male,1.0,2.0
1643,2025-01-29,2025,1,Gandaki,Bara,Highway,Straight,Evening,Minor Injury,Rain,Slippery,Scooter,50,Male,1.0,1.0
1644,2023-11-04,2023,11,Bagmati,Kathmandu,Highway,Curve,Evening,Serious Injury,Rain,Wet,Bus,60,Female,2.0,12.0
1645,2023-08-02,2023,8,Bagmati,Bhaktapur,Feeder,Junction,Evening,Minor Injury,Rain,Wet,Jeep,80,Male,1.0,4.0
1646,2024-07-17,2024,7,Sudurpashchim,Gorkha,Feeder,Roundabout,Morning,Minor Injury,Rain,Dry,Jeep,100,Male,2.0,3.0
1647,2025-07-01,2025,7,Karnali,Kapilvastu,Highway,Curve,Night,Damage Only,Rain,Wet,Motorbike,30,Other,2.0,4.0
1648,2024-03-06,2024,3,Karnali,Dang,Highway,Roundabout,Night,Minor Injury,Cloudy,Wet,Motorbike,60,Male,3.0,4.0
1649,2026-01-30,2026,1,Lumbini,Lalitpur,Urban,Curve,Night,Damage Only,Cloudy,Dry,Car,40,Other,2.0,1.0
1650,2024-01-15,2024,1,Bagmati,Kalikot,Highway,Junction,Night,Fatal,Rain,Dry,Microbus,70,Male,1.0,24.0
1651,2024-09-23,2024,9,Karnali,Kanchanpur,Rural,Junction,Night,Fatal,Rain,Wet,Scooter,70,Other,2.0,2.0
1652,2024-02-07,2024,2,Sudurpashchim,Jhapa,Highway,Straight,Night,Fatal,Fog,Wet,Car,60,Female,1.0,2.0
1653,2023-02-05,2023,2,Gandaki,Bhaktapur,Feeder,Roundabout,Day,Minor Injury,Rain,Slippery,Motorbike,80,Male,2.0,2.0
1654,2023-04-26,2023,4,Madhesh,Doti,Highway,Junction,Evening,Serious Injury,Rain,Wet,Microbus,80,Female,1.0,17.0
1655,2024-10-28,2024,10,Bagmati,Rautahat,Rural,Roundabout,Night,Damage Only,Cloudy,Dry,Scooter,40,Other,2.0,4.0
1656,2024-04-10,2024,4,Koshi,Achham,Rural,Roundabout,Night,Damage Only,Rain,Slippery,Car,70,Other,1.0,5.0
1657,2024-07-25,2024,7,Madhesh,Surkhet,Highway,Junction,Night,Damage Only,Rain,Wet,Bus,50,Other,1.0,19.0
1658,2023-09-03,2023,9,Lumbini,Dang,Rural,Straight,Night,Serious Injury,Cloudy,Wet,Jeep,60,Other,3.0,2.0
1659,2023-12-29,2023,12,Madhesh,Dailekh,Highway,Roundabout,Night,Fatal,Rain,Slippery,Scooter,50,Other,3.0,2.0
1660,2025-03-08,2025,3,Lumbini,Lalitpur,Feeder,Junction,Morning,Minor Injury,Rain,Slippery,Scooter,30,Male,2.0,2.0
1661,2023-02-08,2023,2,Lumbini,Bara,Rural,Roundabout,Night,Minor Injury,Cloudy,Wet,Motorbike,80,Female,1.0,2.0
1662,2025-02-15,2025,2,Sudurpashchim,Bara,Urban,Curve,Night,Fatal,Cloudy,Dry,Jeep,30,Male,1.0,3.0
1663,2024-01-31,2024,1,Karnali,Kalikot,Urban,Curve,Night,Damage Only,Cloudy,Slippery,Car,70,Female,1.0,1.0
1664,2025-02-15,2025,2,Koshi,Bhaktapur,Urban,Roundabout,Morning,Fatal,Rain,Slippery,Truck,40,Other,1.0,1.0
1665,2025-07-09,2025,7,Bagmati,Jhapa,Feeder,Junction,Night,Damage Only,Rain,Slippery,Car,30,Other,3.0,5.0
1666,2025-10-06,2025,10,Karnali,Kapilvastu,Highway,Straight,Night,Fatal,Rain,Wet,Car,40,Other,3.0,1.0
1667,2025-05-19,2025,5,Lumbini,Achham,Feeder,Curve,Night,Minor Injury,Fog,Wet,Jeep,40,Female,1.0,3.0
1668,2025-11-14,2025,11,Lumbini,Kailali,Rural,Junction,Morning,Fatal,Rain,Wet,Jeep,100,Female,3.0,1.0
1669,2026-02-11,2026,2,Gandaki,Sunsari,Feeder,Straight,Night,Serious Injury,Fog,Wet,Jeep,30,Female,1.0,2.0
1670,2024-10-19,2024,10,Koshi,Jhapa,Feeder,Junction,Evening,Damage Only,Rain,Dry,Motorbike,70,Male,3.0,3.0
1671,2026-01-07,2026,1,Gandaki,Rupandehi,Urban,Junction,Night,Serious Injury,Cloudy,Wet,Microbus,40,Male,2.0,8.0
1672,2024-01-29,2024,1,Madhesh,Kailali,Rural,Straight,Night,Serious Injury,Rain,Wet,Scooter,60,Male,3.0,3.0
1673,2023-07-31,2023,7,Karnali,Lalitpur,Rural,Straight,Evening,Fatal,Cloudy,Wet,Microbus,40,Other,1.0,23.0
1674,2026-01-31,2026,1,Koshi,Ilam,Feeder,Roundabout,Night,Damage Only,Fog,Dry,Scooter,100,Other,2.0,4.0
1675,2026-02-08,2026,2,Karnali,Sarlahi,Highway,Curve,Evening,Fatal,Cloudy,Wet,Jeep,80,Male,2.0,2.0
1676,2025-10-04,2025,10,Madhesh,Gorkha,Urban,Curve,Night,Minor Injury,Rain,Slippery,Microbus,60,Male,1.0,14.0
1677,2025-10-12,2025,10,Karnali,Rupandehi,Feeder,Roundabout,Night,Minor Injury,Cloudy,Slippery,Microbus,60,Female,2.0,17.0
1678,2025-03-05,2025,3,Lumbini,Rupandehi,Feeder,Straight,Evening,Minor Injury,Rain,Dry,Motorbike,80,Other,2.0,3.0
1679,2024-07-24,2024,7,Bagmati,Sarlahi,Rural,Roundabout,Morning,Fatal,Clear,Wet,Jeep,30,Other,1.0,3.0
1680,2025-10-26,2025,10,Koshi,Lamjung,Urban,Junction,Night,Damage Only,Rain,Wet,Scooter,30,Other,2.0,3.0
1681,2025-08-02,2025,8,Sudurpashchim,Bara,Highway,Straight,Night,Minor Injury,Clear,Wet,Truck,100,Female,2.0,3.0
1682,2025-06-10,2025,6,Madhesh,Sarlahi,Highway,Straight,Evening,Fatal,Rain,Slippery,Jeep,80,Female,3.0,4.0
1683,2023-08-09,2023,8,Bagmati,Kalikot,Feeder,Junction,Night,Serious Injury,Rain,Wet,Scooter,60,Female,3.0,4.0
1684,2026-01-11,2026,1,Bagmati,Banke,Rural,Junction,Night,Serious Injury,Rain,Wet,Scooter,30,Female,3.0,2.0
1685,2025-07-04,2025,7,Lumbini,Tanahun,Urban,Straight,Morning,Serious Injury,Rain,Dry,Jeep,50,Other,3.0,5.0
1686,2024-01-23,2024,1,Bagmati,Bhaktapur,Feeder,Roundabout,Night,Serious Injury,Fog,Dry,Bus,80,Female,2.0,8.0
1687,2025-12-07,2025,12,Bagmati,Kailali,Urban,Straight,Night,Fatal,Rain,Wet,Bus,80,Male,1.0,9.0
1688,2024-12-04,2024,12,Karnali,Rupandehi,Feeder,Junction,Night,Minor Injury,Cloudy,Wet,Jeep,100,Male,3.0,3.0
1689,2023-10-22,2023,10,Koshi,Kailali,Highway,Roundabout,Morning,Fatal,Cloudy,Wet,Bus,50,Other,1.0,16.0
1690,2024-05-17,2024,5,Madhesh,Kanchanpur,Feeder,Curve,Day,Minor Injury,Clear,Wet,Motorbike,60,Female,1.0,1.0
1691,2025-04-26,2025,4,Sudurpashchim,Bhaktapur,Highway,Curve,Day,Damage Only,Rain,Dry,Truck,80,Male,2.0,2.0
1692,2024-02-09,2024,2,Gandaki,Dang,Rural,Junction,Evening,Damage Only,Rain,Wet,Truck,40,Female,1.0,2.0
1693,2025-03-22,2025,3,Koshi,Lalitpur,Feeder,Straight,Day,Damage Only,Fog,Wet,Bus,80,Female,1.0,11.0
1694,2023-11-11,2023,11,Bagmati,Lalitpur,Rural,Junction,Day,Minor Injury,Rain,Slippery,Bus,100,Other,1.0,20.0
1695,2024-11-16,2024,11,Koshi,Banke,Feeder,Curve,Night,Fatal,Rain,Slippery,Motorbike,60,Male,3.0,3.0
1696,2026-02-23,2026,2,Sudurpashchim,Lalitpur,Highway,Roundabout,Day,Damage Only,Clear,Wet,Microbus,100,Male,1.0,10.0
1697,2026-03-10,2026,3,Sudurpashchim,Sarlahi,Highway,Curve,Day,Damage Only,Clear,Dry,Scooter,40,Female,1.0,4.0
1698,2023-11-19,2023,11,Gandaki,Dailekh,Rural,Roundabout,Night,Minor Injury,Rain,Slippery,Bus,100,Other,2.0,13.0
1699,2023-08-10,2023,8,Lumbini,Sarlahi,Rural,Straight,Night,Minor Injury,Cloudy,Dry,Jeep,60,Male,2.0,5.0
1700,2025-06-04,2025,6,Sudurpashchim,Kaski,Highway,Curve,Night,Serious Injury,Rain,Wet,Truck,50,Other,1.0,2.0
1701,2025-09-08,2025,9,Bagmati,Kailali,Feeder,Roundabout,Morning,Fatal,Rain,Slippery,Motorbike,70,Male,2.0,1.0
1702,2023-05-21,2023,5,Koshi,Parsa,Highway,Curve,Night,Serious Injury,Rain,Slippery,Scooter,60,Other,3.0,4.0
1703,2023-12-09,2023,12,Lumbini,Bara,Rural,Straight,Night,Damage Only,Rain,Slippery,Car,60,Male,3.0,3.0
1704,2026-03-15,2026,3,Sudurpashchim,Dang,Highway,Junction,Evening,Serious Injury,Clear,Wet,Bus,40,Male,2.0,20.0
1705,2025-11-09,2025,11,Sudurpashchim,Jumla,Urban,Curve,Night,Fatal,Fog,Wet,Jeep,60,Male,1.0,2.0
1706,2023-10-29,2023,10,Lumbini,Dailekh,Urban,Curve,Night,Fatal,Rain,Dry,Car,60,Female,1.0,1.0
1707,2026-03-13,2026,3,Karnali,Kapilvastu,Highway,Straight,Night,Serious Injury,Rain,Slippery,Motorbike,30,Other,1.0,2.0
1708,2025-04-21,2025,4,Lumbini,Morang,Urban,Junction,Night,Minor Injury,Cloudy,Wet,Jeep,80,Male,2.0,4.0
1709,2025-02-11,2025,2,Lumbini,Lalitpur,Rural,Junction,Night,Minor Injury,Rain,Wet,Car,30,Other,3.0,5.0
1710,2023-02-08,2023,2,Lumbini,Chitwan,Feeder,Junction,Evening,Minor Injury,Clear,Wet,Bus,70,Male,2.0,9.0
1711,2024-08-28,2024,8,Karnali,Ilam,Feeder,Roundabout,Night,Serious Injury,Rain,Slippery,Motorbike,50,Male,2.0,1.0
1712,2025-07-04,2025,7,Karnali,Kaski,Feeder,Junction,Night,Minor Injury,Rain,Slippery,Motorbike,30,Male,1.0,3.0
1713,2024-02-17,2024,2,Karnali,Achham,Highway,Straight,Morning,Minor Injury,Rain,Slippery,Jeep,30,Other,1.0,5.0
1714,2023-07-26,2023,7,Sudurpashchim,Jhapa,Urban,Straight,Morning,Fatal,Rain,Wet,Bus,60,Other,1.0,18.0
1715,2025-10-26,2025,10,Koshi,Kathmandu,Rural,Roundabout,Night,Serious Injury,Rain,Wet,Car,40,Female,2.0,4.0
1716,2025-06-26,2025,6,Sudurpashchim,Rautahat,Highway,Junction,Day,Serious Injury,Rain,Slippery,Motorbike,60,Other,3.0,4.0
1717,2023-01-30,2023,1,Gandaki,Jhapa,Feeder,Straight,Night,Minor Injury,Clear,Wet,Motorbike,100,Other,3.0,1.0
1718,2026-03-20,2026,3,Gandaki,Morang,Rural,Straight,Night,Fatal,Cloudy,Dry,Microbus,100,Male,1.0,22.0
1719,2024-06-25,2024,6,Koshi,Gorkha,Urban,Junction,Night,Damage Only,Clear,Dry,Bus,60,Other,2.0,16.0
1720,2025-04-27,2025,4,Madhesh,Ilam,Feeder,Roundabout,Day,Minor Injury,Clear,Dry,Scooter,60,Other,1.0,4.0
1721,2026-02-17,2026,2,Karnali,Kapilvastu,Highway,Straight,Evening,Fatal,Rain,Wet,Jeep,60,Female,2.0,3.0
1722,2024-12-10,2024,12,Lumbini,Banke,Highway,Roundabout,Evening,Serious Injury,Rain,Slippery,Scooter,50,Male,1.0,3.0
1723,2024-08-23,2024,8,Madhesh,Chitwan,Urban,Straight,Night,Fatal,Cloudy,Wet,Jeep,70,Male,2.0,1.0
1724,2024-11-15,2024,11,Bagmati,Bara,Highway,Curve,Day,Fatal,Rain,Slippery,Truck,100,Other,2.0,3.0
1725,2023-02-13,2023,2,Bagmati,Kanchanpur,Urban,Junction,Night,Minor Injury,Rain,Wet,Jeep,30,Other,1.0,4.0
1726,2023-08-01,2023,8,Bagmati,Jhapa,Highway,Junction,Night,Damage Only,Fog,Wet,Microbus,100,Male,1.0,6.0
1727,2025-12-09,2025,12,Madhesh,Chitwan,Urban,Straight,Night,Serious Injury,Rain,Wet,Car,60,Other,2.0,1.0
1728,2023-01-02,2023,1,Koshi,Parsa,Highway,Junction,Morning,Fatal,Rain,Wet,Bus,100,Male,2.0,7.0
1729,2023-11-05,2023,11,Sudurpashchim,Kalikot,Feeder,Curve,Night,Fatal,Rain,Slippery,Car,60,Female,2.0,3.0
1730,2025-03-23,2025,3,Karnali,Rautahat,Feeder,Straight,Evening,Serious Injury,Rain,Wet,Motorbike,80,Other,3.0,4.0
1731,2024-10-11,2024,10,Bagmati,Kapilvastu,Highway,Roundabout,Night,Minor Injury,Rain,Dry,Bus,60,Male,2.0,11.0
1732,2023-07-04,2023,7,Gandaki,Lamjung,Feeder,Roundabout,Night,Serious Injury,Clear,Wet,Bus,80,Other,1.0,13.0
1733,2023-03-14,2023,3,Sudurpashchim,Bhaktapur,Rural,Straight,Night,Minor Injury,Cloudy,Slippery,Bus,40,Other,1.0,19.0
1734,2023-10-28,2023,10,Koshi,Banke,Rural,Junction,Night,Minor Injury,Fog,Wet,Bus,60,Other,1.0,6.0
1735,2023-08-12,2023,8,Koshi,Doti,Feeder,Curve,Evening,Serious Injury,Rain,Dry,Motorbike,30,Other,3.0,1.0
1736,2026-02-06,2026,2,Gandaki,Surkhet,Urban,Straight,Day,Minor Injury,Rain,Wet,Scooter,70,Female,1.0,1.0
1737,2024-01-03,2024,1,Madhesh,Rupandehi,Highway,Curve,Night,Fatal,Rain,Dry,Car,30,Other,3.0,1.0
1738,2025-05-18,2025,5,Bagmati,Kanchanpur,Rural,Straight,Evening,Damage Only,Clear,Slippery,Microbus,50,Other,1.0,23.0
1739,2023-11-29,2023,11,Koshi,Rupandehi,Highway,Junction,Day,Damage Only,Clear,Slippery,Scooter,70,Other,1.0,1.0
1740,2025-10-19,2025,10,Karnali,Kathmandu,Feeder,Straight,Morning,Fatal,Fog,Dry,Motorbike,80,Other,1.0,1.0
1741,2025-05-03,2025,5,Gandaki,Achham,Urban,Curve,Night,Minor Injury,Clear,Wet,Car,100,Male,3.0,3.0
1742,2024-09-21,2024,9,Gandaki,Morang,Highway,Junction,Evening,Damage Only,Cloudy,Wet,Car,30,Female,1.0,4.0
1743,2025-01-10,2025,1,Bagmati,Achham,Urban,Curve,Evening,Fatal,Clear,Wet,Jeep,70,Female,2.0,2.0
1744,2025-02-17,2025,2,Bagmati,Dailekh,Urban,Junction,Night,Fatal,Cloudy,Dry,Bus,70,Other,1.0,24.0
1745,2023-12-17,2023,12,Sudurpashchim,Morang,Rural,Curve,Night,Damage Only,Rain,Slippery,Scooter,100,Female,3.0,3.0
1746,2024-04-16,2024,4,Gandaki,Lamjung,Feeder,Roundabout,Night,Fatal,Clear,Slippery,Microbus,30,Male,2.0,6.0
1747,2023-09-15,2023,9,Karnali,Kaski,Highway,Roundabout,Night,Fatal,Rain,Slippery,Scooter,60,Male,1.0,4.0
1748,2025-08-14,2025,8,Madhesh,Rupandehi,Urban,Straight,Night,Minor Injury,Rain,Dry,Scooter,50,Female,2.0,2.0
1749,2026-01-26,2026,1,Lumbini,Kaski,Rural,Straight,Night,Minor Injury,Clear,Dry,Jeep,60,Female,1.0,1.0
1750,2024-12-30,2024,12,Sudurpashchim,Kalikot,Feeder,Curve,Evening,Minor Injury,Rain,Dry,Microbus,70,Other,2.0,22.0
1751,2024-12-25,2024,12,Bagmati,Kanchanpur,Highway,Junction,Night,Serious Injury,Rain,Slippery,Scooter,40,Female,1.0,3.0
1752,2023-02-05,2023,2,Sudurpashchim,Kalikot,Highway,Straight,Evening,Damage Only,Rain,Wet,Motorbike,80,Male,2.0,3.0
1753,2024-05-19,2024,5,Madhesh,Rupandehi,Urban,Straight,Night,Fatal,Cloudy,Slippery,Jeep,50,Other,3.0,3.0
1754,2024-04-30,2024,4,Koshi,Parsa,Rural,Curve,Night,Serious Injury,Clear,Wet,Microbus,50,Other,1.0,21.0
1755,2024-04-15,2024,4,Lumbini,Banke,Feeder,Roundabout,Night,Fatal,Rain,Dry,Bus,50,Other,2.0,19.0
1756,2024-06-12,2024,6,Sudurpashchim,Surkhet,Highway,Roundabout,Night,Minor Injury,Rain,Wet,Jeep,30,Other,1.0,2.0
1757,2026-03-29,2026,3,Lumbini,Surkhet,Urban,Curve,Evening,Minor Injury,Rain,Wet,Microbus,80,Female,1.0,16.0
1758,2024-08-13,2024,8,Madhesh,Gorkha,Feeder,Straight,Night,Fatal,Clear,Slippery,Jeep,80,Other,3.0,4.0
1759,2026-02-25,2026,2,Sudurpashchim,Dang,Urban,Roundabout,Night,Damage Only,Rain,Slippery,Microbus,40,Other,1.0,24.0
1760,2023-12-08,2023,12,Sudurpashchim,Kathmandu,Feeder,Straight,Night,Fatal,Rain,Wet,Scooter,80,Other,1.0,3.0
1761,2025-10-17,2025,10,Madhesh,Jhapa,Highway,Junction,Morning,Serious Injury,Fog,Wet,Microbus,80,Male,1.0,12.0
1762,2024-11-15,2024,11,Bagmati,Sarlahi,Urban,Junction,Evening,Serious Injury,Rain,Wet,Scooter,80,Male,1.0,1.0
1763,2023-05-14,2023,5,Bagmati,Lalitpur,Urban,Straight,Evening,Damage Only,Cloudy,Slippery,Motorbike,80,Male,1.0,1.0
1764,2025-10-20,2025,10,Bagmati,Kalikot,Rural,Junction,Night,Damage Only,Rain,Slippery,Scooter,100,Other,3.0,4.0
1765,2025-08-17,2025,8,Lumbini,Rautahat,Highway,Curve,Night,Minor Injury,Clear,Slippery,Microbus,50,Other,1.0,20.0
1766,2024-08-19,2024,8,Madhesh,Doti,Highway,Straight,Evening,Fatal,Cloudy,Wet,Truck,30,Female,2.0,1.0
1767,2024-01-24,2024,1,Karnali,Dang,Feeder,Junction,Night,Minor Injury,Rain,Slippery,Scooter,80,Male,2.0,1.0
